GeneID_curateA,GeneID_curateB,combined_score,phys_score
ENSRNOG00000014819,ENSRNOG00000010048,996,990
ENSRNOG00000014819,ENSRNOG00000011073,996,975
ENSRNOG00000014819,ENSRNOG00000011572,945,864
ENSRNOG00000014819,ENSRNOG00000013254,800,800
ENSRNOG00000014819,ENSRNOG00000014208,805,800
ENSRNOG00000014819,ENSRNOG00000016385,914,900
ENSRNOG00000014819,ENSRNOG00000017786,822,800
ENSRNOG00000014819,ENSRNOG00000018048,815,800
ENSRNOG00000014819,ENSRNOG00000019298,803,800
ENSRNOG00000014819,ENSRNOG00000025481,801,800
ENSRNOG00000014819,NA,915,900
ENSRNOG00000014833,ENSRNOG00000003844,812,800
ENSRNOG00000014833,ENSRNOG00000008607,827,800
ENSRNOG00000014833,ENSRNOG00000009960,833,800
ENSRNOG00000014833,ENSRNOG00000011932,897,800
ENSRNOG00000014833,ENSRNOG00000012323,809,800
ENSRNOG00000014833,ENSRNOG00000018767,839,800
ENSRNOG00000014833,ENSRNOG00000021637,910,800
ENSRNOG00000014833,ENSRNOG00000024170,884,800
ENSRNOG00000014834,ENSRNOG00000001597,744,720
ENSRNOG00000014834,ENSRNOG00000003359,725,720
ENSRNOG00000014834,ENSRNOG00000004016,862,763
ENSRNOG00000014834,ENSRNOG00000005496,945,875
ENSRNOG00000014834,ENSRNOG00000005689,962,840
ENSRNOG00000014834,ENSRNOG00000008212,728,720
ENSRNOG00000014834,ENSRNOG00000009309,978,929
ENSRNOG00000014834,ENSRNOG00000009643,755,720
ENSRNOG00000014834,ENSRNOG00000013195,916,784
ENSRNOG00000014834,ENSRNOG00000014834,802,720
ENSRNOG00000014834,ENSRNOG00000015417,726,720
ENSRNOG00000014834,ENSRNOG00000017786,939,862
ENSRNOG00000014834,ENSRNOG00000019407,978,950
ENSRNOG00000014834,ENSRNOG00000019485,883,819
ENSRNOG00000014834,ENSRNOG00000019948,727,720
ENSRNOG00000014834,ENSRNOG00000020340,920,887
ENSRNOG00000014834,ENSRNOG00000021081,860,764
ENSRNOG00000014834,ENSRNOG00000023021,770,720
ENSRNOG00000014834,ENSRNOG00000024743,890,775
ENSRNOG00000014834,ENSRNOG00000037483,870,792
ENSRNOG00000014834,ENSRNOG00000051948,725,720
ENSRNOG00000014834,ENSRNOG00000053680,750,720
ENSRNOG00000014834,ENSRNOG00000054838,721,720
ENSRNOG00000014834,ENSRNOG00000058412,932,787
ENSRNOG00000014834,ENSRNOG00000059891,935,832
ENSRNOG00000014834,ENSRNOG00000061012,966,868
ENSRNOG00000014834,NA,935,832
ENSRNOG00000014835,ENSRNOG00000001928,999,999
ENSRNOG00000014835,ENSRNOG00000004639,825,773
ENSRNOG00000014835,ENSRNOG00000013634,930,889
ENSRNOG00000014835,ENSRNOG00000016456,999,999
ENSRNOG00000014835,ENSRNOG00000060869,810,769
ENSRNOG00000014844,ENSRNOG00000016023,987,955
ENSRNOG00000014846,ENSRNOG00000001069,846,773
ENSRNOG00000014846,ENSRNOG00000003545,736,720
ENSRNOG00000014846,ENSRNOG00000004339,723,720
ENSRNOG00000014846,ENSRNOG00000005496,773,720
ENSRNOG00000014846,ENSRNOG00000008873,720,720
ENSRNOG00000014846,ENSRNOG00000009935,939,905
ENSRNOG00000014846,ENSRNOG00000013195,776,720
ENSRNOG00000014846,ENSRNOG00000014171,803,800
ENSRNOG00000014846,ENSRNOG00000014483,743,720
ENSRNOG00000014846,ENSRNOG00000015280,721,720
ENSRNOG00000014846,ENSRNOG00000016532,873,720
ENSRNOG00000014846,ENSRNOG00000017786,768,720
ENSRNOG00000014846,ENSRNOG00000019960,722,720
ENSRNOG00000014846,ENSRNOG00000020340,796,720
ENSRNOG00000014846,ENSRNOG00000023989,720,720
ENSRNOG00000014846,ENSRNOG00000024272,720,720
ENSRNOG00000014846,ENSRNOG00000037483,921,871
ENSRNOG00000014846,ENSRNOG00000054838,720,720
ENSRNOG00000014846,ENSRNOG00000056098,726,720
ENSRNOG00000014846,ENSRNOG00000061012,879,771
ENSRNOG00000014846,NA,929,861
ENSRNOG00000014850,ENSRNOG00000005033,933,882
ENSRNOG00000014850,ENSRNOG00000019377,995,938
ENSRNOG00000014850,ENSRNOG00000022196,926,900
ENSRNOG00000014863,ENSRNOG00000004048,720,720
ENSRNOG00000014863,ENSRNOG00000012991,892,720
ENSRNOG00000014863,ENSRNOG00000015911,765,720
ENSRNOG00000014863,ENSRNOG00000019423,720,720
ENSRNOG00000014863,ENSRNOG00000020417,762,720
ENSRNOG00000014863,ENSRNOG00000054172,811,720
ENSRNOG00000014869,ENSRNOG00000062652,984,851
ENSRNOG00000014872,ENSRNOG00000002251,985,910
ENSRNOG00000014872,ENSRNOG00000004193,870,720
ENSRNOG00000014872,ENSRNOG00000004563,959,881
ENSRNOG00000014872,ENSRNOG00000004657,973,877
ENSRNOG00000014872,ENSRNOG00000009042,921,793
ENSRNOG00000014872,ENSRNOG00000010628,994,924
ENSRNOG00000014872,ENSRNOG00000014485,802,720
ENSRNOG00000014872,ENSRNOG00000018847,859,704
ENSRNOG00000014872,ENSRNOG00000063854,720,720
ENSRNOG00000014875,ENSRNOG00000000467,817,720
ENSRNOG00000014875,ENSRNOG00000001355,725,720
ENSRNOG00000014875,ENSRNOG00000006378,724,720
ENSRNOG00000014875,ENSRNOG00000007131,953,915
ENSRNOG00000014875,ENSRNOG00000008212,999,999
ENSRNOG00000014875,ENSRNOG00000008618,812,720
ENSRNOG00000014875,ENSRNOG00000009936,873,745
ENSRNOG00000014875,ENSRNOG00000011881,720,720
ENSRNOG00000014875,ENSRNOG00000013195,730,720
ENSRNOG00000014875,ENSRNOG00000013746,770,720
ENSRNOG00000014875,ENSRNOG00000014253,822,710
ENSRNOG00000014875,ENSRNOG00000014614,995,962
ENSRNOG00000014875,ENSRNOG00000015133,999,989
ENSRNOG00000014875,ENSRNOG00000016532,747,720
ENSRNOG00000014875,ENSRNOG00000016744,842,760
ENSRNOG00000014875,ENSRNOG00000018288,982,854
ENSRNOG00000014875,ENSRNOG00000018829,792,720
ENSRNOG00000014875,ENSRNOG00000019268,731,720
ENSRNOG00000014875,ENSRNOG00000019485,808,720
ENSRNOG00000014875,ENSRNOG00000019948,781,720
ENSRNOG00000014875,ENSRNOG00000020717,811,729
ENSRNOG00000014875,ENSRNOG00000021054,974,885
ENSRNOG00000014875,ENSRNOG00000021289,999,999
ENSRNOG00000014875,ENSRNOG00000021748,729,720
ENSRNOG00000014875,ENSRNOG00000027126,999,999
ENSRNOG00000014875,ENSRNOG00000029366,914,752
ENSRNOG00000014875,ENSRNOG00000037613,962,853
ENSRNOG00000014875,ENSRNOG00000047741,775,720
ENSRNOG00000014875,ENSRNOG00000048441,986,909
ENSRNOG00000014875,ENSRNOG00000051948,975,931
ENSRNOG00000014875,ENSRNOG00000052721,979,930
ENSRNOG00000014875,ENSRNOG00000053680,755,720
ENSRNOG00000014875,ENSRNOG00000054172,851,800
ENSRNOG00000014875,ENSRNOG00000054497,720,720
ENSRNOG00000014875,ENSRNOG00000054838,740,720
ENSRNOG00000014875,ENSRNOG00000055028,986,959
ENSRNOG00000014875,ENSRNOG00000055525,957,899
ENSRNOG00000014875,ENSRNOG00000061039,720,720
ENSRNOG00000014875,ENSRNOG00000061499,997,986
ENSRNOG00000014875,NA,973,807
ENSRNOG00000014879,ENSRNOG00000010517,965,826
ENSRNOG00000014882,ENSRNOG00000016050,988,956
ENSRNOG00000014882,ENSRNOG00000024634,945,839
ENSRNOG00000014882,ENSRNOG00000032473,955,888
ENSRNOG00000014890,ENSRNOG00000001842,958,846
ENSRNOG00000014890,ENSRNOG00000002569,964,846
ENSRNOG00000014890,ENSRNOG00000003724,963,846
ENSRNOG00000014890,ENSRNOG00000003797,990,758
ENSRNOG00000014890,ENSRNOG00000004107,951,846
ENSRNOG00000014890,ENSRNOG00000004401,972,846
ENSRNOG00000014890,ENSRNOG00000006898,981,846
ENSRNOG00000014890,ENSRNOG00000006968,965,846
ENSRNOG00000014890,ENSRNOG00000008279,969,846
ENSRNOG00000014890,ENSRNOG00000008566,954,770
ENSRNOG00000014890,ENSRNOG00000009035,952,781
ENSRNOG00000014890,ENSRNOG00000009567,936,732
ENSRNOG00000014890,ENSRNOG00000011639,953,846
ENSRNOG00000014890,ENSRNOG00000012650,948,846
ENSRNOG00000014890,ENSRNOG00000013845,959,846
ENSRNOG00000014890,ENSRNOG00000015192,952,846
ENSRNOG00000014890,ENSRNOG00000015231,973,846
ENSRNOG00000014890,ENSRNOG00000015989,952,758
ENSRNOG00000014890,ENSRNOG00000016201,962,846
ENSRNOG00000014890,ENSRNOG00000017552,976,846
ENSRNOG00000014890,ENSRNOG00000018057,959,763
ENSRNOG00000014890,ENSRNOG00000018547,980,846
ENSRNOG00000014890,ENSRNOG00000018647,966,846
ENSRNOG00000014890,ENSRNOG00000018860,920,732
ENSRNOG00000014890,ENSRNOG00000019048,946,762
ENSRNOG00000014890,ENSRNOG00000019497,965,846
ENSRNOG00000014890,ENSRNOG00000019949,961,846
ENSRNOG00000014890,ENSRNOG00000020354,957,846
ENSRNOG00000014890,ENSRNOG00000020373,960,846
ENSRNOG00000014890,ENSRNOG00000020659,965,846
ENSRNOG00000014890,ENSRNOG00000020869,949,762
ENSRNOG00000014890,ENSRNOG00000020975,983,846
ENSRNOG00000014890,ENSRNOG00000021005,968,846
ENSRNOG00000014890,ENSRNOG00000022234,953,774
ENSRNOG00000014890,ENSRNOG00000022609,989,758
ENSRNOG00000014890,ENSRNOG00000025388,955,846
ENSRNOG00000014890,ENSRNOG00000027039,967,846
ENSRNOG00000014890,ENSRNOG00000037238,893,724
ENSRNOG00000014890,ENSRNOG00000049330,971,778
ENSRNOG00000014890,ENSRNOG00000049686,960,766
ENSRNOG00000014890,ENSRNOG00000059381,952,846
ENSRNOG00000014890,NA,984,846
ENSRNOG00000014891,ENSRNOG00000009992,961,851
ENSRNOG00000014893,ENSRNOG00000005451,845,791
ENSRNOG00000014893,ENSRNOG00000006999,873,720
ENSRNOG00000014893,ENSRNOG00000007046,734,720
ENSRNOG00000014893,ENSRNOG00000009700,720,720
ENSRNOG00000014893,ENSRNOG00000013734,855,720
ENSRNOG00000014893,ENSRNOG00000021109,815,720
ENSRNOG00000014893,ENSRNOG00000024523,782,720
ENSRNOG00000014893,ENSRNOG00000026914,892,791
ENSRNOG00000014893,ENSRNOG00000027630,805,720
ENSRNOG00000014893,ENSRNOG00000048363,902,766
ENSRNOG00000014893,ENSRNOG00000052688,836,791
ENSRNOG00000014893,ENSRNOG00000058285,896,787
ENSRNOG00000014901,ENSRNOG00000055257,965,888
ENSRNOG00000014901,ENSRNOG00000059714,862,720
ENSRNOG00000014902,ENSRNOG00000012748,969,923
ENSRNOG00000014902,ENSRNOG00000013351,874,729
ENSRNOG00000014902,ENSRNOG00000015420,966,766
ENSRNOG00000014902,ENSRNOG00000019219,922,810
ENSRNOG00000014902,ENSRNOG00000050552,953,826
ENSRNOG00000014902,NA,902,740
ENSRNOG00000014903,ENSRNOG00000047088,949,886
ENSRNOG00000014904,ENSRNOG00000011474,921,900
ENSRNOG00000014904,ENSRNOG00000018708,939,914
ENSRNOG00000014904,ENSRNOG00000053869,911,900
ENSRNOG00000014904,ENSRNOG00000059350,936,900
ENSRNOG00000014908,ENSRNOG00000000989,965,714
ENSRNOG00000014908,ENSRNOG00000001060,928,818
ENSRNOG00000014908,ENSRNOG00000001501,947,874
ENSRNOG00000014908,ENSRNOG00000002818,947,879
ENSRNOG00000014908,ENSRNOG00000003495,966,876
ENSRNOG00000014908,ENSRNOG00000003844,837,773
ENSRNOG00000014908,ENSRNOG00000004996,759,720
ENSRNOG00000014908,ENSRNOG00000005218,995,949
ENSRNOG00000014908,ENSRNOG00000006762,924,808
ENSRNOG00000014908,ENSRNOG00000006961,817,720
ENSRNOG00000014908,ENSRNOG00000007371,966,876
ENSRNOG00000014908,ENSRNOG00000007629,995,969
ENSRNOG00000014908,ENSRNOG00000007671,869,797
ENSRNOG00000014908,ENSRNOG00000007849,963,817
ENSRNOG00000014908,ENSRNOG00000008733,961,817
ENSRNOG00000014908,ENSRNOG00000009451,866,797
ENSRNOG00000014908,ENSRNOG00000009474,978,955
ENSRNOG00000014908,ENSRNOG00000009639,810,720
ENSRNOG00000014908,ENSRNOG00000011678,862,797
ENSRNOG00000014908,ENSRNOG00000011932,988,935
ENSRNOG00000014908,ENSRNOG00000012651,928,831
ENSRNOG00000014908,ENSRNOG00000012778,758,720
ENSRNOG00000014908,ENSRNOG00000013252,943,876
ENSRNOG00000014908,ENSRNOG00000013516,997,993
ENSRNOG00000014908,ENSRNOG00000013714,987,921
ENSRNOG00000014908,ENSRNOG00000013756,896,804
ENSRNOG00000014908,ENSRNOG00000014340,724,720
ENSRNOG00000014908,ENSRNOG00000014436,720,720
ENSRNOG00000014908,ENSRNOG00000014777,943,876
ENSRNOG00000014908,ENSRNOG00000015844,986,872
ENSRNOG00000014908,ENSRNOG00000017724,999,998
ENSRNOG00000014908,ENSRNOG00000018665,964,876
ENSRNOG00000014908,ENSRNOG00000019349,995,952
ENSRNOG00000014908,ENSRNOG00000019552,982,876
ENSRNOG00000014908,ENSRNOG00000019572,972,876
ENSRNOG00000014908,ENSRNOG00000020412,999,997
ENSRNOG00000014908,ENSRNOG00000020475,984,916
ENSRNOG00000014908,ENSRNOG00000020626,871,720
ENSRNOG00000014908,ENSRNOG00000020897,959,708
ENSRNOG00000014908,ENSRNOG00000021181,999,996
ENSRNOG00000014908,ENSRNOG00000021637,971,714
ENSRNOG00000014908,ENSRNOG00000023786,737,720
ENSRNOG00000014908,ENSRNOG00000024170,999,995
ENSRNOG00000014908,ENSRNOG00000024889,944,848
ENSRNOG00000014908,ENSRNOG00000025629,938,876
ENSRNOG00000014908,ENSRNOG00000027305,940,831
ENSRNOG00000014908,ENSRNOG00000028105,939,876
ENSRNOG00000014908,ENSRNOG00000030374,990,921
ENSRNOG00000014908,ENSRNOG00000032232,952,818
ENSRNOG00000014908,ENSRNOG00000033176,841,720
ENSRNOG00000014908,ENSRNOG00000037604,991,916
ENSRNOG00000014908,ENSRNOG00000046172,998,961
ENSRNOG00000014908,ENSRNOG00000048725,936,831
ENSRNOG00000014908,ENSRNOG00000050410,978,887
ENSRNOG00000014908,ENSRNOG00000051498,970,876
ENSRNOG00000014908,ENSRNOG00000058561,940,818
ENSRNOG00000014908,ENSRNOG00000060063,937,817
ENSRNOG00000014908,ENSRNOG00000061039,942,876
ENSRNOG00000014908,ENSRNOG00000066548,924,831
ENSRNOG00000014908,ENSRNOG00000067587,947,793
ENSRNOG00000014908,ENSRNOG00000071176,924,831
ENSRNOG00000014908,NA,971,891
ENSRNOG00000014916,ENSRNOG00000005264,996,930
ENSRNOG00000014916,ENSRNOG00000005970,835,720
ENSRNOG00000014916,ENSRNOG00000006304,828,727
ENSRNOG00000014916,ENSRNOG00000008065,904,797
ENSRNOG00000014916,ENSRNOG00000011967,882,863
ENSRNOG00000014916,ENSRNOG00000014916,960,922
ENSRNOG00000014916,ENSRNOG00000015143,790,707
ENSRNOG00000014916,ENSRNOG00000018524,995,962
ENSRNOG00000014916,ENSRNOG00000059474,999,992
ENSRNOG00000014917,ENSRNOG00000000869,886,763
ENSRNOG00000014917,ENSRNOG00000000940,830,770
ENSRNOG00000014917,ENSRNOG00000002599,940,924
ENSRNOG00000014917,ENSRNOG00000005620,992,975
ENSRNOG00000014917,ENSRNOG00000006877,990,928
ENSRNOG00000014917,ENSRNOG00000007518,870,819
ENSRNOG00000014917,ENSRNOG00000010320,980,842
ENSRNOG00000014917,ENSRNOG00000010798,886,850
ENSRNOG00000014917,ENSRNOG00000011474,721,720
ENSRNOG00000014917,ENSRNOG00000011945,810,770
ENSRNOG00000014917,ENSRNOG00000013536,925,770
ENSRNOG00000014917,ENSRNOG00000014013,824,761
ENSRNOG00000014917,ENSRNOG00000014597,840,784
ENSRNOG00000014917,ENSRNOG00000014917,962,909
ENSRNOG00000014917,ENSRNOG00000015339,752,720
ENSRNOG00000014917,ENSRNOG00000016069,880,813
ENSRNOG00000014917,ENSRNOG00000017525,808,711
ENSRNOG00000014917,ENSRNOG00000018406,969,886
ENSRNOG00000014917,ENSRNOG00000018708,727,720
ENSRNOG00000014917,ENSRNOG00000019253,843,743
ENSRNOG00000014917,ENSRNOG00000020657,827,803
ENSRNOG00000014917,ENSRNOG00000020873,963,903
ENSRNOG00000014917,ENSRNOG00000020889,720,720
ENSRNOG00000014917,ENSRNOG00000025792,894,729
ENSRNOG00000014917,ENSRNOG00000028493,721,720
ENSRNOG00000014917,ENSRNOG00000029784,988,974
ENSRNOG00000014917,ENSRNOG00000031058,996,982
ENSRNOG00000014917,ENSRNOG00000031816,888,819
ENSRNOG00000014917,ENSRNOG00000033099,907,900
ENSRNOG00000014917,ENSRNOG00000037765,949,860
ENSRNOG00000014917,ENSRNOG00000050430,980,969
ENSRNOG00000014917,ENSRNOG00000050994,897,808
ENSRNOG00000014917,ENSRNOG00000051490,872,850
ENSRNOG00000014917,NA,981,941
ENSRNOG00000014918,ENSRNOG00000020151,998,995
ENSRNOG00000014928,ENSRNOG00000004527,908,832
ENSRNOG00000014928,ENSRNOG00000015420,980,911
ENSRNOG00000014928,ENSRNOG00000020851,995,991
ENSRNOG00000014928,ENSRNOG00000029165,897,785
ENSRNOG00000014928,ENSRNOG00000060946,993,969
ENSRNOG00000014933,ENSRNOG00000009568,899,703
ENSRNOG00000014935,ENSRNOG00000012100,930,808
ENSRNOG00000014935,ENSRNOG00000032293,964,893
ENSRNOG00000014956,ENSRNOG00000014956,912,907
ENSRNOG00000014960,ENSRNOG00000000467,900,872
ENSRNOG00000014960,ENSRNOG00000000576,720,720
ENSRNOG00000014960,ENSRNOG00000001111,988,909
ENSRNOG00000014960,ENSRNOG00000001283,725,720
ENSRNOG00000014960,ENSRNOG00000001316,741,720
ENSRNOG00000014960,ENSRNOG00000002165,997,955
ENSRNOG00000014960,ENSRNOG00000004130,758,720
ENSRNOG00000014960,ENSRNOG00000004364,889,873
ENSRNOG00000014960,ENSRNOG00000005904,760,720
ENSRNOG00000014960,ENSRNOG00000006004,726,720
ENSRNOG00000014960,ENSRNOG00000008459,720,720
ENSRNOG00000014960,ENSRNOG00000008580,991,815
ENSRNOG00000014960,ENSRNOG00000009506,991,863
ENSRNOG00000014960,ENSRNOG00000009789,990,797
ENSRNOG00000014960,ENSRNOG00000011295,771,720
ENSRNOG00000014960,ENSRNOG00000012899,997,886
ENSRNOG00000014960,ENSRNOG00000013807,953,864
ENSRNOG00000014960,ENSRNOG00000015131,853,736
ENSRNOG00000014960,ENSRNOG00000015191,720,720
ENSRNOG00000014960,ENSRNOG00000016585,777,727
ENSRNOG00000014960,ENSRNOG00000016875,744,720
ENSRNOG00000014960,ENSRNOG00000016891,995,984
ENSRNOG00000014960,ENSRNOG00000016930,906,871
ENSRNOG00000014960,ENSRNOG00000016965,748,720
ENSRNOG00000014960,ENSRNOG00000017071,986,948
ENSRNOG00000014960,ENSRNOG00000017536,796,720
ENSRNOG00000014960,ENSRNOG00000018296,734,720
ENSRNOG00000014960,ENSRNOG00000019097,965,961
ENSRNOG00000014960,ENSRNOG00000019936,724,720
ENSRNOG00000014960,ENSRNOG00000020250,740,724
ENSRNOG00000014960,ENSRNOG00000020701,999,999
ENSRNOG00000014960,ENSRNOG00000024241,739,720
ENSRNOG00000014960,ENSRNOG00000025126,979,769
ENSRNOG00000014960,ENSRNOG00000033065,958,821
ENSRNOG00000014960,ENSRNOG00000034240,739,720
ENSRNOG00000014960,ENSRNOG00000036686,782,720
ENSRNOG00000014960,ENSRNOG00000048061,951,893
ENSRNOG00000014960,ENSRNOG00000048113,787,720
ENSRNOG00000014960,ENSRNOG00000049215,735,720
ENSRNOG00000014960,ENSRNOG00000059997,995,853
ENSRNOG00000014960,NA,862,720
ENSRNOG00000014964,ENSRNOG00000002911,959,772
ENSRNOG00000014964,ENSRNOG00000010253,998,990
ENSRNOG00000014964,ENSRNOG00000018003,717,710
ENSRNOG00000014964,ENSRNOG00000018257,984,781
ENSRNOG00000014964,ENSRNOG00000029886,962,900
ENSRNOG00000014970,ENSRNOG00000002544,999,978
ENSRNOG00000014970,ENSRNOG00000002755,832,720
ENSRNOG00000014970,ENSRNOG00000002904,978,970
ENSRNOG00000014970,ENSRNOG00000005299,862,823
ENSRNOG00000014970,ENSRNOG00000011572,836,720
ENSRNOG00000014970,ENSRNOG00000014087,828,720
ENSRNOG00000014970,ENSRNOG00000014970,999,996
ENSRNOG00000014970,ENSRNOG00000014999,892,798
ENSRNOG00000014970,ENSRNOG00000019779,748,720
ENSRNOG00000014970,ENSRNOG00000033153,765,720
ENSRNOG00000014970,ENSRNOG00000058007,766,720
ENSRNOG00000014970,NA,973,940
ENSRNOG00000014979,ENSRNOG00000001346,720,720
ENSRNOG00000014979,ENSRNOG00000002599,793,733
ENSRNOG00000014979,ENSRNOG00000006499,720,720
ENSRNOG00000014979,ENSRNOG00000008744,720,720
ENSRNOG00000014979,ENSRNOG00000016778,720,720
ENSRNOG00000014979,ENSRNOG00000017429,813,730
ENSRNOG00000014979,ENSRNOG00000019635,720,720
ENSRNOG00000014979,ENSRNOG00000023650,720,720
ENSRNOG00000014979,ENSRNOG00000037402,720,720
ENSRNOG00000014979,ENSRNOG00000046698,720,720
ENSRNOG00000014979,ENSRNOG00000051490,755,720
ENSRNOG00000014979,ENSRNOG00000053943,720,720
ENSRNOG00000014980,ENSRNOG00000004806,989,849
ENSRNOG00000014980,ENSRNOG00000010147,959,836
ENSRNOG00000014980,ENSRNOG00000014013,987,914
ENSRNOG00000014980,ENSRNOG00000018293,984,847
ENSRNOG00000014981,ENSRNOG00000001488,966,796
ENSRNOG00000014981,ENSRNOG00000001719,993,960
ENSRNOG00000014981,ENSRNOG00000003117,998,879
ENSRNOG00000014981,ENSRNOG00000003951,997,946
ENSRNOG00000014981,ENSRNOG00000005538,993,872
ENSRNOG00000014981,ENSRNOG00000006751,995,891
ENSRNOG00000014981,ENSRNOG00000007114,932,773
ENSRNOG00000014981,ENSRNOG00000007851,960,823
ENSRNOG00000014981,ENSRNOG00000008922,916,873
ENSRNOG00000014981,ENSRNOG00000011463,980,842
ENSRNOG00000014981,ENSRNOG00000011745,987,866
ENSRNOG00000014981,ENSRNOG00000013386,921,728
ENSRNOG00000014981,ENSRNOG00000013493,988,831
ENSRNOG00000014981,ENSRNOG00000014097,996,891
ENSRNOG00000014981,ENSRNOG00000014109,993,876
ENSRNOG00000014981,ENSRNOG00000017730,994,878
ENSRNOG00000014981,ENSRNOG00000019353,909,727
ENSRNOG00000014981,ENSRNOG00000019868,937,801
ENSRNOG00000014981,ENSRNOG00000020979,940,788
ENSRNOG00000014981,ENSRNOG00000021042,993,924
ENSRNOG00000014981,ENSRNOG00000028103,993,885
ENSRNOG00000014981,ENSRNOG00000037580,989,863
ENSRNOG00000014981,ENSRNOG00000049920,976,866
ENSRNOG00000014981,ENSRNOG00000052730,920,740
ENSRNOG00000014981,ENSRNOG00000055984,971,893
ENSRNOG00000014981,ENSRNOG00000056853,938,732
ENSRNOG00000014981,ENSRNOG00000061129,997,944
ENSRNOG00000014981,ENSRNOG00000070034,987,735
ENSRNOG00000014981,NA,955,753
ENSRNOG00000014986,ENSRNOG00000019282,850,750
ENSRNOG00000014986,ENSRNOG00000034242,978,815
ENSRNOG00000014992,ENSRNOG00000014997,957,900
ENSRNOG00000014996,ENSRNOG00000000231,720,720
ENSRNOG00000014996,ENSRNOG00000001844,867,720
ENSRNOG00000014996,ENSRNOG00000001870,725,720
ENSRNOG00000014996,ENSRNOG00000001878,725,720
ENSRNOG00000014996,ENSRNOG00000002054,720,720
ENSRNOG00000014996,ENSRNOG00000002214,800,720
ENSRNOG00000014996,ENSRNOG00000002875,744,720
ENSRNOG00000014996,ENSRNOG00000003334,749,720
ENSRNOG00000014996,ENSRNOG00000004193,816,720
ENSRNOG00000014996,ENSRNOG00000004686,788,720
ENSRNOG00000014996,ENSRNOG00000010453,725,720
ENSRNOG00000014996,ENSRNOG00000011657,725,720
ENSRNOG00000014996,ENSRNOG00000012671,813,720
ENSRNOG00000014996,ENSRNOG00000013390,725,720
ENSRNOG00000014996,ENSRNOG00000014029,850,720
ENSRNOG00000014996,ENSRNOG00000014485,729,720
ENSRNOG00000014996,ENSRNOG00000014626,997,979
ENSRNOG00000014996,ENSRNOG00000015633,840,720
ENSRNOG00000014996,ENSRNOG00000016541,725,720
ENSRNOG00000014996,ENSRNOG00000019390,803,720
ENSRNOG00000014996,ENSRNOG00000020878,728,720
ENSRNOG00000014996,ENSRNOG00000029441,766,720
ENSRNOG00000014996,ENSRNOG00000033372,725,720
ENSRNOG00000014996,ENSRNOG00000047896,720,720
ENSRNOG00000014996,ENSRNOG00000056617,720,720
ENSRNOG00000014996,ENSRNOG00000058914,734,720
ENSRNOG00000014996,NA,726,720
ENSRNOG00000014997,ENSRNOG00000001415,904,900
ENSRNOG00000014997,ENSRNOG00000002051,724,720
ENSRNOG00000014997,ENSRNOG00000004291,916,900
ENSRNOG00000014997,ENSRNOG00000005411,734,720
ENSRNOG00000014997,ENSRNOG00000006357,720,720
ENSRNOG00000014997,ENSRNOG00000006802,900,900
ENSRNOG00000014997,ENSRNOG00000008786,724,720
ENSRNOG00000014997,ENSRNOG00000008897,920,841
ENSRNOG00000014997,ENSRNOG00000009236,728,720
ENSRNOG00000014997,ENSRNOG00000010299,743,720
ENSRNOG00000014997,ENSRNOG00000011624,751,720
ENSRNOG00000014997,ENSRNOG00000012052,971,934
ENSRNOG00000014997,ENSRNOG00000012215,727,727
ENSRNOG00000014997,ENSRNOG00000014139,900,900
ENSRNOG00000014997,ENSRNOG00000014454,727,720
ENSRNOG00000014997,ENSRNOG00000014635,909,900
ENSRNOG00000014997,ENSRNOG00000014992,957,900
ENSRNOG00000014997,ENSRNOG00000015753,900,900
ENSRNOG00000014997,ENSRNOG00000018317,906,906
ENSRNOG00000014997,ENSRNOG00000018322,725,720
ENSRNOG00000014997,ENSRNOG00000020369,999,993
ENSRNOG00000014997,ENSRNOG00000023446,739,720
ENSRNOG00000014997,ENSRNOG00000026243,744,720
ENSRNOG00000014997,ENSRNOG00000028930,738,720
ENSRNOG00000014997,ENSRNOG00000030763,812,762
ENSRNOG00000014997,ENSRNOG00000032473,902,900
ENSRNOG00000014997,ENSRNOG00000048462,798,757
ENSRNOG00000014997,ENSRNOG00000053814,900,900
ENSRNOG00000014997,NA,995,982
ENSRNOG00000014999,ENSRNOG00000000938,945,800
ENSRNOG00000014999,ENSRNOG00000014970,892,798
ENSRNOG00000014999,ENSRNOG00000039876,909,730
ENSRNOG00000014999,ENSRNOG00000058388,900,900
ENSRNOG00000015003,ENSRNOG00000021216,907,900
