geneA,geneB,Complex_ac,ComplexID
ENSRNOG00000016218,ENSRNOG00000050016,NA,1113
ENSRNOG00000016218,ENSRNOG00000067555,NA,1106
ENSRNOG00000016220,ENSRNOG00000000511,NA,3055
ENSRNOG00000016220,ENSRNOG00000002735,NA,3055
ENSRNOG00000016220,ENSRNOG00000003201,NA,306
ENSRNOG00000016220,ENSRNOG00000003890,NA,3055
ENSRNOG00000016220,ENSRNOG00000004196,NA,306
ENSRNOG00000016220,ENSRNOG00000004616,NA,3055
ENSRNOG00000016220,ENSRNOG00000005350,NA,3055
ENSRNOG00000016220,ENSRNOG00000005374,NA,3055
ENSRNOG00000016220,ENSRNOG00000005468,NA,3055
ENSRNOG00000016220,ENSRNOG00000006122,NA,3055
ENSRNOG00000016220,ENSRNOG00000006236,NA,306
ENSRNOG00000016220,ENSRNOG00000006762,NA,3055
ENSRNOG00000016220,ENSRNOG00000007128,NA,3055
ENSRNOG00000016220,ENSRNOG00000007512,NA,3055
ENSRNOG00000016220,ENSRNOG00000007663,NA,306
ENSRNOG00000016220,ENSRNOG00000007921,NA,3055
ENSRNOG00000016220,ENSRNOG00000008591,NA,306
ENSRNOG00000016220,ENSRNOG00000010189,NA,306
ENSRNOG00000016220,ENSRNOG00000010711,NA,5380
ENSRNOG00000016220,ENSRNOG00000011893,NA,306
ENSRNOG00000016220,ENSRNOG00000012946,NA,5380
ENSRNOG00000016220,ENSRNOG00000014154,NA,3055
ENSRNOG00000016220,ENSRNOG00000015210,NA,3055
ENSRNOG00000016220,ENSRNOG00000015914,NA,3055
ENSRNOG00000016220,ENSRNOG00000016411,NA,306
ENSRNOG00000016220,ENSRNOG00000016486,NA,3055
ENSRNOG00000016220,ENSRNOG00000016580,NA,306
ENSRNOG00000016220,ENSRNOG00000016961,NA,306
ENSRNOG00000016220,ENSRNOG00000017418,NA,306
ENSRNOG00000016220,ENSRNOG00000017786,NA,3055
ENSRNOG00000016220,ENSRNOG00000018021,NA,3055
ENSRNOG00000016220,ENSRNOG00000018273,NA,3055
ENSRNOG00000016220,ENSRNOG00000018320,NA,306
ENSRNOG00000016220,ENSRNOG00000018604,NA,3055
ENSRNOG00000016220,ENSRNOG00000018704,NA,3055
ENSRNOG00000016220,ENSRNOG00000018774,NA,306
ENSRNOG00000016220,ENSRNOG00000019229,NA,3055
ENSRNOG00000016220,ENSRNOG00000019453,NA,306
ENSRNOG00000016220,ENSRNOG00000019578,NA,306
ENSRNOG00000016220,ENSRNOG00000020266,NA,3055
ENSRNOG00000016220,ENSRNOG00000020488,NA,3055
ENSRNOG00000016220,ENSRNOG00000020595,NA,306
ENSRNOG00000016220,ENSRNOG00000022741,NA,3055
ENSRNOG00000016220,ENSRNOG00000023786,NA,3055
ENSRNOG00000016220,ENSRNOG00000024603,NA,306
ENSRNOG00000016220,ENSRNOG00000024955,NA,3055
ENSRNOG00000016220,ENSRNOG00000026108,NA,3055
ENSRNOG00000016220,ENSRNOG00000027503,NA,306
ENSRNOG00000016220,ENSRNOG00000027722,NA,3055
ENSRNOG00000016220,ENSRNOG00000028461,NA,3055
ENSRNOG00000016220,ENSRNOG00000029627,NA,306
ENSRNOG00000016220,ENSRNOG00000032439,NA,3055
ENSRNOG00000016220,ENSRNOG00000033152,NA,306
ENSRNOG00000016220,ENSRNOG00000033161,NA,306
ENSRNOG00000016220,ENSRNOG00000033790,NA,3055
ENSRNOG00000016220,ENSRNOG00000037897,NA,306
ENSRNOG00000016220,ENSRNOG00000038398,NA,3055
ENSRNOG00000016220,ENSRNOG00000042886,NA,306
ENSRNOG00000016220,ENSRNOG00000043099,NA,3055
ENSRNOG00000016220,ENSRNOG00000045760,NA,3055
ENSRNOG00000016220,ENSRNOG00000045860,NA,3055
ENSRNOG00000016220,ENSRNOG00000045885,NA,306
ENSRNOG00000016220,ENSRNOG00000047611,NA,3055
ENSRNOG00000016220,ENSRNOG00000049497,NA,5380
ENSRNOG00000016220,ENSRNOG00000052787,NA,5380
ENSRNOG00000016220,ENSRNOG00000053468,NA,3055
ENSRNOG00000016220,ENSRNOG00000054626,NA,306
ENSRNOG00000016220,ENSRNOG00000058909,NA,306
ENSRNOG00000016220,ENSRNOG00000060449,NA,306
ENSRNOG00000016220,ENSRNOG00000062652,NA,306
ENSRNOG00000016220,ENSRNOG00000063732,NA,3055
ENSRNOG00000016220,ENSRNOG00000067444,NA,306
ENSRNOG00000016220,ENSRNOG00000069905,NA,3055
ENSRNOG00000016231,ENSRNOG00000001035,NA,103
ENSRNOG00000016231,ENSRNOG00000001489,NA,103
ENSRNOG00000016231,ENSRNOG00000001820,NA,2825
ENSRNOG00000016231,ENSRNOG00000005483,NA,2685
ENSRNOG00000016231,ENSRNOG00000011135,NA,103
ENSRNOG00000016231,ENSRNOG00000012360,NA,103
ENSRNOG00000016231,ENSRNOG00000013180,NA,103
ENSRNOG00000016231,ENSRNOG00000014422,NA,103
ENSRNOG00000016231,ENSRNOG00000017753,NA,103
ENSRNOG00000016231,ENSRNOG00000018230,NA,103
ENSRNOG00000016231,ENSRNOG00000020701,NA,2686
ENSRNOG00000016231,ENSRNOG00000026008,NA,103
ENSRNOG00000016231,ENSRNOG00000029316,NA,103
ENSRNOG00000016231,ENSRNOG00000047134,NA,103
ENSRNOG00000016231,ENSRNOG00000061474,NA,2685
ENSRNOG00000016246,ENSRNOG00000009568,NA,5870
ENSRNOG00000016246,ENSRNOG00000018020,NA,5870
ENSRNOG00000016258,ENSRNOG00000005428,NA,642
ENSRNOG00000016258,ENSRNOG00000006063,NA,1492
ENSRNOG00000016258,ENSRNOG00000007242,NA,642
ENSRNOG00000016258,ENSRNOG00000008734,NA,1492
ENSRNOG00000016258,ENSRNOG00000009568,NA,642
ENSRNOG00000016258,ENSRNOG00000015701,NA,642
ENSRNOG00000016258,ENSRNOG00000016905,NA,1492
ENSRNOG00000016258,ENSRNOG00000017489,NA,1492
ENSRNOG00000016258,ENSRNOG00000017863,NA,642
ENSRNOG00000016258,ENSRNOG00000021787,NA,642
ENSRNOG00000016258,ENSRNOG00000022372,NA,642
ENSRNOG00000016258,ENSRNOG00000032215,NA,642
ENSRNOG00000016258,ENSRNOG00000042679,NA,642
ENSRNOG00000016258,ENSRNOG00000049783,NA,642
ENSRNOG00000016258,ENSRNOG00000063043,NA,642
ENSRNOG00000016269,ENSRNOG00000000505,NA,3047
ENSRNOG00000016269,ENSRNOG00000000587,NA,3047
ENSRNOG00000016269,ENSRNOG00000000632,NA,3047
ENSRNOG00000016269,ENSRNOG00000001203,NA,3047
ENSRNOG00000016269,ENSRNOG00000003201,NA,3047
ENSRNOG00000016269,ENSRNOG00000003844,NA,3047
ENSRNOG00000016269,ENSRNOG00000004515,NA,3047
ENSRNOG00000016269,ENSRNOG00000004670,NA,3047
ENSRNOG00000016269,ENSRNOG00000005468,NA,3047
ENSRNOG00000016269,ENSRNOG00000007128,NA,3047
ENSRNOG00000016269,ENSRNOG00000007240,NA,3047
ENSRNOG00000016269,ENSRNOG00000008081,NA,3047
ENSRNOG00000016269,ENSRNOG00000008165,NA,3047
ENSRNOG00000016269,ENSRNOG00000009166,NA,3047
ENSRNOG00000016269,ENSRNOG00000009430,NA,3047
ENSRNOG00000016269,ENSRNOG00000009857,NA,3047
ENSRNOG00000016269,ENSRNOG00000011893,NA,3047
ENSRNOG00000016269,ENSRNOG00000014288,NA,3047
ENSRNOG00000016269,ENSRNOG00000015210,NA,3047
ENSRNOG00000016269,ENSRNOG00000016217,NA,3047
ENSRNOG00000016269,ENSRNOG00000016486,NA,3047
ENSRNOG00000016269,ENSRNOG00000017340,NA,3047
ENSRNOG00000016269,ENSRNOG00000017979,NA,3047
ENSRNOG00000016269,ENSRNOG00000018273,NA,3047
ENSRNOG00000016269,ENSRNOG00000019229,NA,3047
ENSRNOG00000016269,ENSRNOG00000020075,NA,3047
ENSRNOG00000016269,ENSRNOG00000021773,NA,3047
ENSRNOG00000016269,ENSRNOG00000024733,NA,3047
ENSRNOG00000016269,ENSRNOG00000025701,NA,3047
ENSRNOG00000016269,ENSRNOG00000026964,NA,3047
ENSRNOG00000016269,ENSRNOG00000032439,NA,3047
ENSRNOG00000016269,ENSRNOG00000043099,NA,3047
ENSRNOG00000016269,ENSRNOG00000045760,NA,3047
ENSRNOG00000016269,ENSRNOG00000050051,NA,3047
ENSRNOG00000016269,ENSRNOG00000053468,NA,3047
ENSRNOG00000016269,ENSRNOG00000054626,NA,3047
ENSRNOG00000016269,ENSRNOG00000058909,NA,3047
ENSRNOG00000016275,ENSRNOG00000015518,NA,6821
ENSRNOG00000016275,ENSRNOG00000015550,NA,7991
ENSRNOG00000016280,ENSRNOG00000000075,NA,7279
ENSRNOG00000016280,ENSRNOG00000000954,NA,5233
ENSRNOG00000016280,ENSRNOG00000001490,NA,5233
ENSRNOG00000016280,ENSRNOG00000001548,NA,6338
ENSRNOG00000016280,ENSRNOG00000001748,NA,5233
ENSRNOG00000016280,ENSRNOG00000004161,NA,5233
ENSRNOG00000016280,ENSRNOG00000005877,NA,5233
ENSRNOG00000016280,ENSRNOG00000009545,NA,5233
ENSRNOG00000016280,ENSRNOG00000011271,NA,5233
ENSRNOG00000016280,ENSRNOG00000012002,NA,5233
ENSRNOG00000016280,ENSRNOG00000012664,NA,5233
ENSRNOG00000016280,ENSRNOG00000016825,NA,5233
ENSRNOG00000016280,ENSRNOG00000018349,NA,5233
ENSRNOG00000016280,ENSRNOG00000018483,NA,2189
ENSRNOG00000016280,ENSRNOG00000018708,NA,5196
ENSRNOG00000016280,ENSRNOG00000019649,NA,6291
ENSRNOG00000016280,ENSRNOG00000019697,NA,5196
ENSRNOG00000016280,ENSRNOG00000020063,NA,5233
ENSRNOG00000016280,ENSRNOG00000020417,NA,6338
ENSRNOG00000016280,ENSRNOG00000020715,NA,6291
ENSRNOG00000016280,ENSRNOG00000022485,NA,5196
ENSRNOG00000016280,ENSRNOG00000023258,NA,5196
ENSRNOG00000016280,ENSRNOG00000023805,NA,5233
ENSRNOG00000016280,ENSRNOG00000025100,NA,5196
ENSRNOG00000016280,ENSRNOG00000026425,NA,5196
ENSRNOG00000016280,ENSRNOG00000030888,NA,5196
ENSRNOG00000016280,ENSRNOG00000051711,NA,5233
ENSRNOG00000016280,ENSRNOG00000054172,NA,7279
ENSRNOG00000016280,ENSRNOG00000054437,NA,5196
ENSRNOG00000016280,ENSRNOG00000055226,NA,5233
ENSRNOG00000016280,ENSRNOG00000057078,NA,6291
ENSRNOG00000016280,ENSRNOG00000060936,NA,5233
ENSRNOG00000016280,ENSRNOG00000062714,NA,6338
ENSRNOG00000016280,ENSRNOG00000070034,NA,2188
ENSRNOG00000016283,ENSRNOG00000068261,NA,7998
ENSRNOG00000016309,ENSRNOG00000001253,NA,7296
ENSRNOG00000016313,ENSRNOG00000005639,NA,6206
ENSRNOG00000016315,ENSRNOG00000048161,NA,6876
ENSRNOG00000016315,ENSRNOG00000059714,NA,6876
ENSRNOG00000016316,ENSRNOG00000000415,NA,6261
ENSRNOG00000016316,ENSRNOG00000001692,NA,7814
ENSRNOG00000016316,ENSRNOG00000002012,NA,7696
ENSRNOG00000016316,ENSRNOG00000006921,NA,5611
ENSRNOG00000016316,ENSRNOG00000006949,NA,5611
ENSRNOG00000016316,ENSRNOG00000007242,NA,7814
ENSRNOG00000016316,ENSRNOG00000015520,NA,7696
ENSRNOG00000016316,ENSRNOG00000016029,NA,5611
ENSRNOG00000016316,ENSRNOG00000016773,NA,5611
ENSRNOG00000016316,ENSRNOG00000019638,NA,5611
ENSRNOG00000016316,ENSRNOG00000020336,NA,7814
ENSRNOG00000016316,ENSRNOG00000020460,NA,5611
ENSRNOG00000016316,ENSRNOG00000021143,NA,7814
ENSRNOG00000016316,ENSRNOG00000021264,NA,7696
ENSRNOG00000016316,ENSRNOG00000021492,NA,7814
ENSRNOG00000016316,ENSRNOG00000027502,NA,5611
ENSRNOG00000016316,ENSRNOG00000032178,NA,5611
ENSRNOG00000016316,ENSRNOG00000032215,NA,7814
ENSRNOG00000016316,ENSRNOG00000033790,NA,5611
ENSRNOG00000016316,ENSRNOG00000046479,NA,7814
ENSRNOG00000016316,ENSRNOG00000058882,NA,5611
ENSRNOG00000016316,ENSRNOG00000063552,NA,6261
ENSRNOG00000016316,ENSRNOG00000063732,NA,5611
ENSRNOG00000016325,ENSRNOG00000002783,NA,8107
ENSRNOG00000016325,ENSRNOG00000010031,NA,8107
ENSRNOG00000016360,ENSRNOG00000000857,NA,425
ENSRNOG00000016360,ENSRNOG00000003686,NA,15
ENSRNOG00000016360,ENSRNOG00000007197,NA,6950
ENSRNOG00000016360,ENSRNOG00000010431,NA,425
ENSRNOG00000016360,ENSRNOG00000018946,NA,2183
ENSRNOG00000016360,ENSRNOG00000019430,NA,15
ENSRNOG00000016360,ENSRNOG00000019812,NA,6950
ENSRNOG00000016360,ENSRNOG00000019956,NA,2183
ENSRNOG00000016360,ENSRNOG00000028899,NA,2183
ENSRNOG00000016360,ENSRNOG00000055246,NA,15
ENSRNOG00000016360,ENSRNOG00000056069,NA,2183
ENSRNOG00000016377,ENSRNOG00000025350,NA,7422
ENSRNOG00000016378,ENSRNOG00000001479,NA,5232
ENSRNOG00000016378,ENSRNOG00000004827,NA,5228
ENSRNOG00000016378,ENSRNOG00000013805,NA,575
ENSRNOG00000016378,ENSRNOG00000018668,NA,5232
ENSRNOG00000016378,ENSRNOG00000020063,NA,5232
ENSRNOG00000016378,ENSRNOG00000022485,NA,5232
ENSRNOG00000016378,ENSRNOG00000023258,NA,575
ENSRNOG00000016378,ENSRNOG00000025936,NA,5232
ENSRNOG00000016378,ENSRNOG00000030888,NA,5228
ENSRNOG00000016378,ENSRNOG00000033235,NA,5232
ENSRNOG00000016378,ENSRNOG00000054437,NA,5228
ENSRNOG00000016378,ENSRNOG00000057231,NA,5232
ENSRNOG00000016378,ENSRNOG00000060936,NA,5232
ENSRNOG00000016378,ENSRNOG00000067444,NA,5232
ENSRNOG00000016383,ENSRNOG00000011653,NA,6639
ENSRNOG00000016383,ENSRNOG00000053306,NA,6639
ENSRNOG00000016387,ENSRNOG00000003201,NA,306
ENSRNOG00000016387,ENSRNOG00000004196,NA,306
ENSRNOG00000016387,ENSRNOG00000006236,NA,306
ENSRNOG00000016387,ENSRNOG00000007663,NA,306
ENSRNOG00000016387,ENSRNOG00000008591,NA,306
ENSRNOG00000016387,ENSRNOG00000010189,NA,306
ENSRNOG00000016387,ENSRNOG00000010711,NA,5380
ENSRNOG00000016387,ENSRNOG00000011893,NA,306
ENSRNOG00000016387,ENSRNOG00000012946,NA,5380
ENSRNOG00000016387,ENSRNOG00000016411,NA,306
ENSRNOG00000016387,ENSRNOG00000016580,NA,306
ENSRNOG00000016387,ENSRNOG00000016961,NA,306
ENSRNOG00000016387,ENSRNOG00000017418,NA,306
ENSRNOG00000016387,ENSRNOG00000018320,NA,306
ENSRNOG00000016387,ENSRNOG00000018774,NA,306
ENSRNOG00000016387,ENSRNOG00000019453,NA,306
ENSRNOG00000016387,ENSRNOG00000019578,NA,306
ENSRNOG00000016387,ENSRNOG00000020595,NA,306
ENSRNOG00000016387,ENSRNOG00000024603,NA,306
ENSRNOG00000016387,ENSRNOG00000027503,NA,306
ENSRNOG00000016387,ENSRNOG00000029627,NA,306
ENSRNOG00000016387,ENSRNOG00000033152,NA,306
ENSRNOG00000016387,ENSRNOG00000033161,NA,306
ENSRNOG00000016387,ENSRNOG00000037897,NA,306
ENSRNOG00000016387,ENSRNOG00000042886,NA,306
ENSRNOG00000016387,ENSRNOG00000045885,NA,306
ENSRNOG00000016387,ENSRNOG00000049497,NA,5380
ENSRNOG00000016387,ENSRNOG00000052787,NA,5380
ENSRNOG00000016387,ENSRNOG00000054626,NA,306
ENSRNOG00000016387,ENSRNOG00000058909,NA,306
ENSRNOG00000016387,ENSRNOG00000060449,NA,306
ENSRNOG00000016387,ENSRNOG00000062652,NA,306
ENSRNOG00000016387,ENSRNOG00000067444,NA,306
ENSRNOG00000016394,ENSRNOG00000000519,NA,811
ENSRNOG00000016394,ENSRNOG00000004883,NA,811
ENSRNOG00000016394,ENSRNOG00000012760,NA,6858
ENSRNOG00000016394,ENSRNOG00000014419,NA,7374
ENSRNOG00000016394,ENSRNOG00000024779,NA,811
ENSRNOG00000016394,ENSRNOG00000026109,NA,6858
ENSRNOG00000016394,ENSRNOG00000047134,NA,811
ENSRNOG00000016394,ENSRNOG00000061474,NA,811
ENSRNOG00000016394,ENSRNOG00000061572,NA,7374
ENSRNOG00000016408,ENSRNOG00000004030,NA,7330
ENSRNOG00000016408,ENSRNOG00000011077,NA,7330
ENSRNOG00000016408,ENSRNOG00000018297,NA,7330
ENSRNOG00000016408,ENSRNOG00000020952,NA,7330
ENSRNOG00000016411,ENSRNOG00000000505,NA,306
ENSRNOG00000016411,ENSRNOG00000000511,NA,3055
ENSRNOG00000016411,ENSRNOG00000001148,NA,306
ENSRNOG00000016411,ENSRNOG00000001611,NA,306
ENSRNOG00000016411,ENSRNOG00000002340,NA,306
ENSRNOG00000016411,ENSRNOG00000002735,NA,3055
ENSRNOG00000016411,ENSRNOG00000003227,NA,306
ENSRNOG00000016411,ENSRNOG00000003890,NA,3055
ENSRNOG00000016411,ENSRNOG00000004107,NA,306
ENSRNOG00000016411,ENSRNOG00000004214,NA,306
ENSRNOG00000016411,ENSRNOG00000004484,NA,306
ENSRNOG00000016411,ENSRNOG00000004616,NA,3055
ENSRNOG00000016411,ENSRNOG00000005350,NA,3055
ENSRNOG00000016411,ENSRNOG00000005374,NA,3055
ENSRNOG00000016411,ENSRNOG00000005468,NA,3055
ENSRNOG00000016411,ENSRNOG00000006122,NA,3055
ENSRNOG00000016411,ENSRNOG00000006762,NA,3055
ENSRNOG00000016411,ENSRNOG00000007128,NA,3055
ENSRNOG00000016411,ENSRNOG00000007512,NA,3055
ENSRNOG00000016411,ENSRNOG00000007921,NA,3055
ENSRNOG00000016411,ENSRNOG00000008140,NA,306
ENSRNOG00000016411,ENSRNOG00000009378,NA,306
ENSRNOG00000016411,ENSRNOG00000010746,NA,306
ENSRNOG00000016411,ENSRNOG00000011494,NA,306
ENSRNOG00000016411,ENSRNOG00000013508,NA,306
ENSRNOG00000016411,ENSRNOG00000014154,NA,3055
ENSRNOG00000016411,ENSRNOG00000014272,NA,306
ENSRNOG00000016411,ENSRNOG00000015210,NA,3055
ENSRNOG00000016411,ENSRNOG00000015335,NA,306
ENSRNOG00000016411,ENSRNOG00000015914,NA,3055
ENSRNOG00000016411,ENSRNOG00000016220,NA,306
ENSRNOG00000016411,ENSRNOG00000016387,NA,306
ENSRNOG00000016411,ENSRNOG00000016486,NA,3055
ENSRNOG00000016411,ENSRNOG00000016896,NA,306
ENSRNOG00000016411,ENSRNOG00000017127,NA,306
ENSRNOG00000016411,ENSRNOG00000017786,NA,3055
ENSRNOG00000016411,ENSRNOG00000018021,NA,3055
ENSRNOG00000016411,ENSRNOG00000018273,NA,3055
ENSRNOG00000016411,ENSRNOG00000018604,NA,3055
ENSRNOG00000016411,ENSRNOG00000018704,NA,3055
ENSRNOG00000016411,ENSRNOG00000019007,NA,306
ENSRNOG00000016411,ENSRNOG00000019229,NA,3055
ENSRNOG00000016411,ENSRNOG00000020266,NA,3055
ENSRNOG00000016411,ENSRNOG00000020488,NA,3055
ENSRNOG00000016411,ENSRNOG00000020618,NA,306
ENSRNOG00000016411,ENSRNOG00000020674,NA,306
ENSRNOG00000016411,ENSRNOG00000021035,NA,306
ENSRNOG00000016411,ENSRNOG00000022741,NA,3055
ENSRNOG00000016411,ENSRNOG00000023344,NA,306
ENSRNOG00000016411,ENSRNOG00000023786,NA,3055
ENSRNOG00000016411,ENSRNOG00000024955,NA,3055
ENSRNOG00000016411,ENSRNOG00000025936,NA,306
ENSRNOG00000016411,ENSRNOG00000026108,NA,3055
ENSRNOG00000016411,ENSRNOG00000026260,NA,306
ENSRNOG00000016411,ENSRNOG00000027722,NA,3055
ENSRNOG00000016411,ENSRNOG00000028461,NA,3055
ENSRNOG00000016411,ENSRNOG00000028747,NA,306
ENSRNOG00000016411,ENSRNOG00000032439,NA,3055
ENSRNOG00000016411,ENSRNOG00000033686,NA,306
ENSRNOG00000016411,ENSRNOG00000033790,NA,3055
ENSRNOG00000016411,ENSRNOG00000034237,NA,306
ENSRNOG00000016411,ENSRNOG00000038398,NA,3055
ENSRNOG00000016411,ENSRNOG00000040273,NA,306
ENSRNOG00000016411,ENSRNOG00000043099,NA,3055
ENSRNOG00000016411,ENSRNOG00000045760,NA,3055
ENSRNOG00000016411,ENSRNOG00000045860,NA,3055
ENSRNOG00000016411,ENSRNOG00000047611,NA,3055
ENSRNOG00000016411,ENSRNOG00000053468,NA,3055
ENSRNOG00000016411,ENSRNOG00000056765,NA,306
ENSRNOG00000016411,ENSRNOG00000063732,NA,3055
ENSRNOG00000016411,ENSRNOG00000064545,NA,306
ENSRNOG00000016411,ENSRNOG00000069905,NA,3055
ENSRNOG00000016411,ENSRNOG00000070974,NA,306
ENSRNOG00000016416,ENSRNOG00000025562,NA,6170
ENSRNOG00000016421,ENSRNOG00000003543,NA,7676
ENSRNOG00000016421,ENSRNOG00000008671,NA,7675
ENSRNOG00000016423,ENSRNOG00000004479,NA,631
ENSRNOG00000016423,ENSRNOG00000016067,NA,631
ENSRNOG00000016454,ENSRNOG00000000415,NA,1149
ENSRNOG00000016454,ENSRNOG00000001524,NA,1149
ENSRNOG00000016454,ENSRNOG00000001692,NA,1149
ENSRNOG00000016454,ENSRNOG00000010101,NA,2236
ENSRNOG00000016454,ENSRNOG00000019553,NA,1149
ENSRNOG00000016454,ENSRNOG00000021492,NA,1149
ENSRNOG00000016454,ENSRNOG00000032178,NA,1149
ENSRNOG00000016454,ENSRNOG00000037509,NA,2236
ENSRNOG00000016454,ENSRNOG00000045770,NA,1150
ENSRNOG00000016454,ENSRNOG00000046479,NA,1149
ENSRNOG00000016454,ENSRNOG00000063552,NA,1149
ENSRNOG00000016460,ENSRNOG00000050841,NA,8815
ENSRNOG00000016470,ENSRNOG00000005512,NA,178
ENSRNOG00000016474,ENSRNOG00000010263,NA,1035
ENSRNOG00000016474,ENSRNOG00000010966,NA,1035
ENSRNOG00000016477,ENSRNOG00000003232,NA,6656
ENSRNOG00000016477,ENSRNOG00000005970,NA,928
ENSRNOG00000016477,ENSRNOG00000013536,NA,7331
ENSRNOG00000016477,ENSRNOG00000019423,NA,6759
ENSRNOG00000016477,ENSRNOG00000042929,NA,6777
ENSRNOG00000016477,ENSRNOG00000062541,NA,6656
ENSRNOG00000016486,ENSRNOG00000000505,NA,3047
ENSRNOG00000016486,ENSRNOG00000000511,NA,3055
ENSRNOG00000016486,ENSRNOG00000000587,NA,3047
ENSRNOG00000016486,ENSRNOG00000000632,NA,3047
ENSRNOG00000016486,ENSRNOG00000000957,NA,3047
ENSRNOG00000016486,ENSRNOG00000001148,NA,3047
ENSRNOG00000016486,ENSRNOG00000001203,NA,3047
ENSRNOG00000016486,ENSRNOG00000001611,NA,3055
ENSRNOG00000016486,ENSRNOG00000002340,NA,3055
ENSRNOG00000016486,ENSRNOG00000002735,NA,3055
ENSRNOG00000016486,ENSRNOG00000003201,NA,3047
ENSRNOG00000016486,ENSRNOG00000003227,NA,3055
ENSRNOG00000016486,ENSRNOG00000003844,NA,3047
ENSRNOG00000016486,ENSRNOG00000003890,NA,3055
ENSRNOG00000016486,ENSRNOG00000004107,NA,3055
ENSRNOG00000016486,ENSRNOG00000004196,NA,3055
ENSRNOG00000016486,ENSRNOG00000004214,NA,3047
ENSRNOG00000016486,ENSRNOG00000004484,NA,3047
ENSRNOG00000016486,ENSRNOG00000004515,NA,3047
ENSRNOG00000016486,ENSRNOG00000004616,NA,3055
ENSRNOG00000016486,ENSRNOG00000004670,NA,3047
ENSRNOG00000016486,ENSRNOG00000005350,NA,3055
ENSRNOG00000016486,ENSRNOG00000005374,NA,3055
ENSRNOG00000016486,ENSRNOG00000005468,NA,3047
ENSRNOG00000016486,ENSRNOG00000006122,NA,3055
ENSRNOG00000016486,ENSRNOG00000006236,NA,3055
ENSRNOG00000016486,ENSRNOG00000007240,NA,3047
ENSRNOG00000016486,ENSRNOG00000007512,NA,3055
ENSRNOG00000016486,ENSRNOG00000007663,NA,3055
ENSRNOG00000016486,ENSRNOG00000007921,NA,3055
ENSRNOG00000016486,ENSRNOG00000008081,NA,3047
ENSRNOG00000016486,ENSRNOG00000008140,NA,3047
ENSRNOG00000016486,ENSRNOG00000008165,NA,3047
ENSRNOG00000016486,ENSRNOG00000008591,NA,3055
ENSRNOG00000016486,ENSRNOG00000009166,NA,3047
ENSRNOG00000016486,ENSRNOG00000009378,NA,3047
ENSRNOG00000016486,ENSRNOG00000009430,NA,3047
ENSRNOG00000016486,ENSRNOG00000009857,NA,3047
ENSRNOG00000016486,ENSRNOG00000010189,NA,3055
ENSRNOG00000016486,ENSRNOG00000010746,NA,3055
ENSRNOG00000016486,ENSRNOG00000011494,NA,3055
ENSRNOG00000016486,ENSRNOG00000011893,NA,3047
ENSRNOG00000016486,ENSRNOG00000013508,NA,3055
ENSRNOG00000016486,ENSRNOG00000014154,NA,3055
ENSRNOG00000016486,ENSRNOG00000014272,NA,3055
ENSRNOG00000016486,ENSRNOG00000014288,NA,3047
ENSRNOG00000016486,ENSRNOG00000015210,NA,3047
ENSRNOG00000016486,ENSRNOG00000015335,NA,3047
ENSRNOG00000016486,ENSRNOG00000015914,NA,3055
ENSRNOG00000016486,ENSRNOG00000016217,NA,3047
ENSRNOG00000016486,ENSRNOG00000016220,NA,3055
ENSRNOG00000016486,ENSRNOG00000016269,NA,3047
ENSRNOG00000016486,ENSRNOG00000016411,NA,3055
ENSRNOG00000016486,ENSRNOG00000016580,NA,3055
ENSRNOG00000016486,ENSRNOG00000016896,NA,3047
ENSRNOG00000016486,ENSRNOG00000017127,NA,3055
ENSRNOG00000016486,ENSRNOG00000017340,NA,3047
ENSRNOG00000016486,ENSRNOG00000017786,NA,3055
ENSRNOG00000016486,ENSRNOG00000017979,NA,3047
ENSRNOG00000016486,ENSRNOG00000018021,NA,3055
ENSRNOG00000016486,ENSRNOG00000018273,NA,3047
ENSRNOG00000016486,ENSRNOG00000018320,NA,3055
ENSRNOG00000016486,ENSRNOG00000018604,NA,3055
ENSRNOG00000016486,ENSRNOG00000018704,NA,3055
ENSRNOG00000016486,ENSRNOG00000018774,NA,3055
ENSRNOG00000016486,ENSRNOG00000018795,NA,3047
ENSRNOG00000016486,ENSRNOG00000019007,NA,3047
ENSRNOG00000016486,ENSRNOG00000019578,NA,3055
ENSRNOG00000016486,ENSRNOG00000020075,NA,3047
ENSRNOG00000016486,ENSRNOG00000020266,NA,3055
ENSRNOG00000016486,ENSRNOG00000020488,NA,3055
ENSRNOG00000016486,ENSRNOG00000020595,NA,3055
ENSRNOG00000016486,ENSRNOG00000020618,NA,3047
ENSRNOG00000016486,ENSRNOG00000020674,NA,3055
ENSRNOG00000016486,ENSRNOG00000021035,NA,3047
ENSRNOG00000016486,ENSRNOG00000021773,NA,3047
ENSRNOG00000016486,ENSRNOG00000022741,NA,3055
ENSRNOG00000016486,ENSRNOG00000023344,NA,3055
ENSRNOG00000016486,ENSRNOG00000023529,NA,3047
ENSRNOG00000016486,ENSRNOG00000023786,NA,3055
ENSRNOG00000016486,ENSRNOG00000024603,NA,3055
ENSRNOG00000016486,ENSRNOG00000024733,NA,3047
ENSRNOG00000016486,ENSRNOG00000024955,NA,3055
ENSRNOG00000016486,ENSRNOG00000025701,NA,3047
ENSRNOG00000016486,ENSRNOG00000025936,NA,3047
ENSRNOG00000016486,ENSRNOG00000026108,NA,3055
ENSRNOG00000016486,ENSRNOG00000026260,NA,3055
